Date,Open,High,Low,Close,Volume,Adj Close
9/8/14,"17,131.71","17,198.95","17,025.33","17,111.42","2,789,090,000","17,111.42"
9/9/14,"17,110.39","17,128.76","16,961.21","17,013.87","2,882,830,000","17,013.87"
9/10/14,"17,016.05","17,134.06","16,929.16","17,068.71","2,912,430,000","17,068.71"
9/11/14,"17,057.41","17,098.00","16,926.83","17,049.00","2,941,690,000","17,049.00"
9/12/14,"17,044.05","17,077.70","16,910.60","16,987.51","3,206,570,000","16,987.51"
9/15/14,"17,031.14","17,090.13","16,916.03","17,031.14","2,776,530,000","17,031.14"
9/16/14,"17,027.16","17,190.43","16,946.76","17,131.97","3,160,310,000","17,131.97"
9/17/14,"17,131.01","17,246.64","17,062.39","17,156.85","3,209,420,000","17,156.85"
9/18/14,"17,163.73","17,311.91","17,146.19","17,265.99","3,235,340,000","17,265.99"
9/19/14,"17,267.21","17,414.44","17,224.77","17,279.74","4,880,220,000","17,279.74"
9/22/14,"17,271.71","17,316.02","17,138.04","17,172.68","3,349,670,000","17,172.68"
9/23/14,"17,165.91","17,195.22","17,032.75","17,055.87","3,279,350,000","17,055.87"
9/24/14,"17,210.06","17,245.97","17,000.64","17,210.06","3,313,850,000","17,210.06"
9/25/14,"17,204.86","17,205.34","16,922.32","16,945.80","3,273,050,000","16,945.80"
9/26/14,"16,948.62","17,160.25","16,932.09","17,113.15","2,929,440,000","17,113.15"
9/29/14,"17,107.69","17,126.48","16,899.29","17,071.22","3,094,440,000","17,071.22"
9/30/14,"17,070.45","17,178.30","16,962.91","17,042.90","3,951,100,000","17,042.90"
10/1/14,"17,040.46","17,052.95","16,761.60","16,804.71","4,188,590,000","16,804.71"
10/2/14,"16,808.27","16,894.48","16,660.68","16,801.05","4,012,510,000","16,801.05"
10/3/14,"16,802.20","17,056.51","16,802.20","17,009.69","3,561,320,000","17,009.69"
10/6/14,"17,010.34","17,142.53","16,921.54","16,991.91","3,358,690,000","16,991.91"
10/7/14,"16,988.25","16,988.25","16,703.11","16,719.39","3,687,870,000","16,719.39"
10/8/14,"16,718.65","17,018.27","16,633.63","16,994.22","4,441,890,000","16,994.22"
10/9/14,"16,989.37","17,008.35","16,629.37","16,659.25","4,324,020,000","16,659.25"
10/10/14,"16,654.88","16,823.30","16,481.71","16,544.10","4,550,540,000","16,544.10"
10/13/14,"16,535.43","16,659.42","16,287.87","16,321.07","4,352,580,000","16,321.07"
10/14/14,"16,321.90","16,540.51","16,213.76","16,315.19","4,812,010,000","16,315.19"
10/15/14,"16,313.30","16,313.30","15,776.58","16,141.74","6,090,800,000","16,141.74"
10/16/14,"16,137.14","16,258.10","15,841.22","16,117.24","5,073,150,000","16,117.24"
10/17/14,"16,118.39","16,482.45","16,118.39","16,380.41","4,482,120,000","16,380.41"
10/20/14,"16,373.15","16,444.74","16,213.43","16,399.67","3,331,210,000","16,399.67"
10/21/14,"16,406.03","16,676.23","16,358.57","16,614.81","3,987,090,000","16,614.81"
10/22/14,"16,615.26","16,738.95","16,421.98","16,461.32","3,761,930,000","16,461.32"
10/23/14,"16,468.07","16,813.79","16,468.07","16,677.90","3,789,250,000","16,677.90"
10/24/14,"16,677.04","16,844.88","16,613.16","16,805.41","3,078,380,000","16,805.41"
10/27/14,"16,796.10","16,875.21","16,680.73","16,817.94","3,538,860,000","16,817.94"
10/28/14,"16,825.19","17,032.24","16,794.12","17,005.75","3,653,260,000","17,005.75"
10/29/14,"17,005.07","17,118.61","16,872.17","16,974.31","3,740,350,000","16,974.31"
10/30/14,"16,968.14","17,256.16","16,946.61","17,195.42","3,586,150,000","17,195.42"
10/31/14,"17,208.78","17,478.74","17,208.78","17,390.52","4,292,290,000","17,390.52"
