Date,Open,High,Low,Close,Volume,Adj Close
05/07/14,"1,868.53","1,878.83","1,859.79",1878.21,"3,632,950,000","1,878.21"
05/08/14,"1,877.39","1,889.07","1,870.05",1875.63,"3,393,420,000","1,875.63"
05/09/14,"1,875.27","1,878.57","1,867.02",1878.48,"3,025,020,000","1,878.48"
05/12/14,"1,880.03","1,897.13","1,880.03",1896.65,"3,005,740,000","1,896.65"
05/13/14,"1,896.75","1,902.17","1,896.06",1897.45,"2,915,680,000","1,897.45"
05/14/14,"1,897.13","1,897.13","1,885.77",1888.53,"2,822,060,000","1,888.53"
05/15/14,"1,888.16","1,888.16","1,862.36",1870.85,"3,552,640,000","1,870.85"
05/16/14,"1,871.19","1,878.28","1,864.82",1877.86,"3,173,650,000","1,877.86"
05/19/14,"1,876.66","1,886.00","1,872.42",1885.08,"2,664,250,000","1,885.08"
05/20/14,"1,884.88","1,884.88","1,868.14",1872.83,"3,007,700,000","1,872.83"
05/21/14,"1,873.34","1,888.80","1,873.34",1888.03,"2,777,140,000","1,888.03"
05/22/14,"1,888.19","1,896.33","1,885.39",1892.49,"2,759,800,000","1,892.49"
05/23/14,"1,893.32","1,901.26","1,893.32",1900.53,"2,396,280,000","1,900.53"
05/27/14,"1,902.01","1,912.28","1,902.01",1911.91,"2,911,020,000","1,911.91"
05/28/14,"1,911.77","1,914.46","1,907.30",1909.78,"2,976,450,000","1,909.78"
05/29/14,"1,910.60","1,920.03","1,909.82",1920.03,"2,709,050,000","1,920.03"
05/30/14,"1,920.33","1,924.03","1,916.64",1923.57,"3,263,490,000","1,923.57"
06/02/14,"1,923.87","1,925.88","1,915.98",1924.97,"2,509,020,000","1,924.97"
06/03/14,"1,923.07","1,925.07","1,918.79",1924.24,"2,867,180,000","1,924.24"
06/04/14,"1,923.06","1,928.63","1,918.60",1927.88,"2,793,920,000","1,927.88"
06/05/14,"1,928.52","1,941.74","1,922.93",1940.46,"3,113,270,000","1,940.46"
06/06/14,"1,942.41","1,949.44","1,942.41",1949.44,"2,864,300,000","1,949.44"
06/09/14,"1,948.97","1,955.55","1,947.16",1951.27,"2,812,180,000","1,951.27"
06/10/14,"1,950.34","1,950.86","1,944.64",1950.79,"2,702,360,000","1,950.79"
06/11/14,"1,949.37","1,949.37","1,940.08",1943.89,"2,710,620,000","1,943.89"
06/12/14,"1,943.35","1,943.35","1,925.78",1930.11,"3,040,480,000","1,930.11"
06/13/14,"1,930.80","1,937.30","1,927.69",1936.16,"2,598,230,000","1,936.16"
06/16/14,"1,934.84","1,941.15","1,930.91",1937.78,"2,926,130,000","1,937.78"
06/17/14,"1,937.15","1,943.69","1,933.55",1941.99,"2,971,260,000","1,941.99"
06/18/14,"1,942.73","1,957.74","1,939.29",1956.98,"3,065,220,000","1,956.98"
06/19/14,"1,957.50","1,959.87","1,952.26",1959.48,"2,952,150,000","1,959.48"
06/20/14,"1,960.45","1,963.91","1,959.17",1962.87,"4,336,240,000","1,962.87"
06/23/14,"1,962.92","1,963.74","1,958.89",1962.61,"2,717,630,000","1,962.61"
06/24/14,"1,961.97","1,968.17","1,948.34",1949.98,"3,089,700,000","1,949.98"
06/25/14,"1,949.27","1,960.83","1,947.49",1959.53,"3,106,710,000","1,959.53"
06/26/14,"1,959.89","1,959.89","1,944.69",1957.22,"2,778,840,000","1,957.22"
06/27/14,"1,956.56","1,961.47","1,952.18",1960.96,"4,290,590,000","1,960.96"
06/30/14,"1,960.79","1,964.24","1,958.22",1960.23,"3,037,350,000","1,960.23"
07/01/14,"1,962.29","1,978.58","1,962.29",1973.32,"3,188,240,000","1,973.32"
07/02/14,"1,973.06","1,976.67","1,972.58",1974.62,"2,851,480,000","1,974.62"
07/03/14,"1,975.88","1,985.59","1,975.88",1985.44,"1,998,090,000","1,985.44"
07/07/14,"1,984.22","1,984.22","1,974.88",1977.65,"2,681,260,000","1,977.65"
07/08/14,"1,976.39","1,976.39","1,959.46",1963.71,"3,302,430,000","1,963.71"
07/09/14,"1,965.10","1,974.15","1,965.10",1972.83,"2,858,800,000","1,972.83"
07/10/14,"1,966.67","1,969.84","1,952.86",1964.68,"3,165,690,000","1,964.68"
07/11/14,"1,965.76","1,968.67","1,959.63",1967.57,"2,684,630,000","1,967.57"
07/14/14,"1,969.86","1,979.85","1,969.86",1977.1,"2,744,920,000","1,977.10"
07/15/14,"1,977.36","1,982.52","1,965.34",1973.28,"3,328,740,000","1,973.28"
07/16/14,"1,976.35","1,983.94","1,975.67",1981.57,"3,390,950,000","1,981.57"
